Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
232730.0,2020-12-17 07:30:01,Home,1690,40,44740,PayPal,470,0.0,Ann Phillips,470,Male,0
19159.0,2022-07-01 09:09:32,Clothing,266,2,3545,Credit Card,47,,Brian Wallace,47,Male,0
322.0,2022-02-01 03:40:08,Electronics,402,4,255,PayPal,30,0.0,David Gregory,30,Male,0
,,,252,2,1837,PayPal,36,0.0,Paul Wade,36,Male,0
19056.0,2021-01-22 11:41:25,Home,306,1,277,PayPal,26,0.0,Tiffany Griffin,26,Male,1
14904.0,2020-12-29 00:17:52,ELECTRONICS,500,5,509,CRYPTO,18,0.0,KEVIN GUTIERREZ,18,MALE,0
24012.0,2022-05-27 06:46:55,Books,338,4,1938,Crypto,42,1.0,Melanie Gordon,42,Male,0
38423.0,2021-07-20 05:17:48,Clothing,242,2,822,PayPal,58,0.0,Jeffery Garcia,58,Female,0
46177.0,2021-12-31 15:25:08,Books,222,2,4514,PayPal,54,0.0,Katelyn Smith,54,Male,1
19403.0,2022-10-26 20:24:28,CLOTHING,30,3,3650,CREDIT CARD,24,0.0,SHANNON ROBINSON,24,FEMALE,0
47678.0,2021-01-12 10:12:35,Books,361,2,2321,Credit Card,21,0.0,Amber Mccormick,21,Female,0
42793.0,2022-11-14 20:34:26,Home,271,5,4366,Credit Card,24,0.0,Gary Taylor,24,Female,1
13772.0,2022-12-14 09:22:28,Books,130,1,3245,PayPal,24,1.0,Patrick Elliott,24,Female,0
43411.0,2022-08-29 03:14:09,Clothing,357,5,1344,Credit Card,47,,Alexander Davenport,47,Male,0
37109.0,2022-08-13 11:37:51,Electronics,263,1,4925,Cash,50,1.0,Justin Swanson,50,Female,1
,,,266,2,2165,PayPal,40,0.0,Cindy Williams,40,Female,0
18328.0,2023-08-26 04:11:19,Clothing,47,4,1159,Credit Card,64,,Andrew Parker,64,Male,0
18880.0,2021-01-05 06:19:46,Clothing,471,5,3208,PayPal,53,1.0,Jeffery Barnett,53,Male,0
45677.0,2022-03-17 17:27:13,Electronics,58,3,1723,Cash,67,0.0,Melissa Simmons,67,Male,0
39346.0,2023-08-18 22:55:00,Books,305,5,2902,PayPal,35,1.0,Barbara Horton MD,35,Female,0
38759.0,2023-08-14 23:42:28,Home,116,4,3904,Credit Card,18,,Justin Hinton,18,Male,0
47524.0,2020-08-09 17:28:10,Electronics,393,4,3677,PayPal,64,,Jasmine Marsh,64,Male,0
32664.0,2021-05-06 18:33:54,Clothing,424,4,2001,PayPal,70,1.0,Rachel Dorsey,70,Male,0
26433.0,2021-08-17 20:45:51,Electronics,395,1,3903,Cash,40,1.0,Yvonne Jones MD,40,Male,0
20502.0,2021-01-15 03:45:00,Books,31,1,4192,Credit Card,66,0.0,Laura Copeland,66,Male,0
46369.0,2023-03-14 00:14:56,Home,468,3,5067,Cash,31,0.0,Allison White,31,Female,0
30061.0,2022-06-25 15:31:19,Books,466,1,4210,Crypto,33,1.0,George Burns,33,Female,0
38491.0,2021-07-20 05:29:51,Books,496,4,614,PayPal,33,,Rick Warren,33,Male,0
14946.0,2023-09-05 21:49:01,Clothing,476,5,2175,Credit Card,36,0.0,Shane Chapman,36,Female,0
33499.0,2020-06-30 23:55:08,Home,448,2,1913,PayPal,58,1.0,Kim Gilbert,58,Male,0
28892.0,2021-11-03 08:03:01,Clothing,401,5,2253,Credit Card,52,1.0,Kenneth Carlson,52,Female,1
36166.0,2021-09-11 21:51:19,Home,28,4,4646,Credit Card,46,,Tina Schaefer,46,Female,0
19540.0,2021-04-24 01:30:01,Home,127,2,359,Credit Card,59,1.0,Leslie Cruz,59,Female,0
36503.0,2023-02-24 11:16:27,Books,165,5,4864,Credit Card,23,1.0,George Ford,23,Female,0
49910.0,2020-03-03 05:09:41,Home,471,1,2218,PayPal,30,0.0,Jessica Cantrell,30,Female,0
26818.0,2020-08-30 14:55:05,Clothing,461,3,4570,Cash,38,,Gina Bradley,38,Male,0
11129.0,2020-09-27 18:17:17,Books,84,1,767,Crypto,36,0.0,Kaitlyn Contreras,36,Male,0
49831.0,2022-02-05 13:19:43,Books,114,4,2304,Credit Card,27,0.0,Mary Gregory,27,Male,0
33747.0,2023-03-21 00:03:51,Home,286,5,2544,Credit Card,29,0.0,Gregory Tyler,29,Male,0
28738.0,2023-08-12 21:28:34,Electronics,244,4,4215,Credit Card,62,0.0,Jeffrey Torres,62,Male,0
44385.0,2022-03-07 20:51:13,CLOTHING,80,2,4616,CREDIT CARD,67,1.0,JESSICA FLETCHER,67,FEMALE,0
20115.0,2021-04-08 10:49:09,Clothing,390,4,4714,Credit Card,68,0.0,Jose Nguyen,68,Female,0
14987.0,2023-02-24 22:40:14,Books,201,2,3445,Cash,49,0.0,Ryan Valdez,49,Male,1
24059.0,2023-08-20 22:15:55,Books,320,1,3962,PayPal,58,1.0,Jeffrey Gallagher,58,Female,0
17586.0,2020-03-30 22:09:27,Books,311,1,4934,Crypto,64,0.0,David Fernandez,64,Male,0
42747.0,2022-09-03 17:04:03,Clothing,68,1,4005,PayPal,48,0.0,Jonathon Williams,48,Female,0
23912.0,2022-03-28 05:35:42,Books,46,2,1304,PayPal,19,1.0,Jessica Mathis,19,Male,0
35758.0,2022-01-21 19:48:47,Home,57,2,4892,Crypto,41,1.0,Natasha Ellis,41,Male,0
3929.0,2022-03-27 14:20:48,Books,407,2,2953,Cash,67,1.0,Lindsey Russell,67,Male,0
30515.0,2022-11-23 15:55:45,Home,357,4,1650,Cash,52,0.0,Amanda Payne,52,Male,1
18508.0,2022-01-16 00:19:31,Clothing,16,2,2744,Credit Card,34,0.0,Alex Johnson III,34,Female,1
48994.0,2022-12-17 05:15:53,CLOTHING,219,3,1034,PAYPAL,28,,RYAN SAUNDERS,28,FEMALE,1
,,,383,4,3804,Credit Card,55,0.0,Marvin Freeman MD,55,Male,0
38068.0,2020-08-09 10:10:45,Home,441,1,2158,PayPal,39,,Sherri Murray,39,Male,0
31142.0,2021-07-27 05:15:04,Books,206,1,4574,Cash,22,0.0,Elizabeth Garcia MD,22,Female,0
6245.0,2021-08-30 23:37:57,Electronics,98,2,3624,PayPal,33,0.0,Jason Franklin,33,Female,0
37424.0,2021-05-03 09:08:06,Books,102,3,5062,Credit Card,38,0.0,Michael Mason,38,Male,0
33297.0,2020-08-10 07:39:48,Books,87,3,3154,Credit Card,52,0.0,Kelly Walker,52,Female,0
11712.0,2022-05-06 20:50:39,Home,112,3,3486,Cash,19,0.0,Jason George,19,Male,0
16185.0,2021-01-29 12:25:09,Books,120,1,4744,Credit Card,53,,Eric Harris,53,Male,0
47927.0,2023-04-24 02:56:26,Clothing,108,3,5134,Credit Card,34,0.0,Eric Henderson,34,Male,0
,,,246,2,1896,Credit Card,20,,Brandy Newton,20,Male,0
21982.0,2021-04-11 01:12:34,Books,496,3,1121,Credit Card,45,0.0,Brandon Pacheco,45,Male,1
42526.0,2020-01-08 17:20:29,Books,58,2,4493,Credit Card,56,1.0,Dana Miller,56,Female,1
6797.0,2023-06-21 11:35:24,Home,167,1,384,Cash,19,1.0,Timothy Crawford,19,Female,0
32004.0,2023-07-31 05:26:16,Clothing,47,2,4635,Credit Card,32,,Danielle Lin,32,Male,1
,,,78,4,3434,Credit Card,55,0.0,Alex Yoder,55,Female,0
25883.0,2022-06-18 10:57:47,Electronics,223,2,5069,PayPal,52,1.0,Rachel Martinez,52,Male,0
36967.0,2020-04-15 22:02:05,ELECTRONICS,129,3,2939,CASH,30,,LISA BARTON,30,MALE,0
33234.0,2021-02-12 18:40:27,Clothing,136,5,4587,Crypto,27,0.0,Diamond Patterson,27,Male,1
19728.0,2023-07-17 22:13:53,Electronics,255,1,3027,PayPal,34,,Eric Roth,34,Female,0
8668.0,2023-02-09 18:18:37,Books,498,4,1795,Cash,48,0.0,Amy Mosley,48,Male,0
45458.0,2023-08-28 04:03:16,Home,436,3,3077,PayPal,50,0.0,David Kennedy,50,Female,1
34125.0,2021-11-25 08:57:22,Books,241,1,3463,Credit Card,61,1.0,Melinda Graham,61,Male,0
25764.0,2020-07-22 06:16:29,Home,14,1,2789,Credit Card,30,1.0,Tonya Harrison,30,Female,0
4594.0,2021-09-13 18:20:34,Books,259,5,2610,Cash,55,1.0,George Berg,55,Male,1
,,,440,3,762,PayPal,47,1.0,Stephen Kline,47,Female,0
26749.0,2023-09-11 23:17:02,Home,77,2,3847,Credit Card,36,0.0,Jessica Wood,36,Female,0
35609.0,2020-04-29 04:19:03,Clothing,46,5,2786,PayPal,39,1.0,Danielle Clark,39,Female,1
19049.0,2023-04-13 06:01:17,Electronics,188,1,2234,Cash,68,0.0,Karen Snyder,68,Female,0
32796.0,2021-12-01 14:39:40,Books,103,2,2063,Crypto,69,0.0,Mr. Cory Vargas,69,Female,0
48192.0,2020-01-02 07:27:02,Clothing,74,3,4363,Credit Card,64,0.0,Christopher Jordan,64,Female,0
47377.0,2021-09-14 23:07:47,CLOTHING,132,4,4967,CREDIT CARD,59,0.0,RYAN GALLAGHER,59,FEMALE,0
30058.0,2022-08-28 13:51:16,Books,322,3,1641,Cash,41,,Matthew Williams,41,Male,0
30739.0,2022-05-24 01:59:24,Clothing,367,3,2399,Credit Card,63,1.0,William Johnson,63,Male,0
20581.0,2023-01-24 21:40:40,Clothing,402,1,653,PayPal,43,,Kevin Duran,43,Male,0
415.0,2022-07-11 22:40:35,Electronics,277,3,4055,Cash,56,0.0,Dennis Bender,56,Female,0
32547.0,2021-10-15 01:01:14,Books,414,3,803,PayPal,41,,Kim Sanchez,41,Male,0
22712.0,2021-06-29 10:24:54,Clothing,124,4,3058,PayPal,30,1.0,James Williams,30,Female,0
21325.0,2022-01-16 18:28:52,HOME,473,5,4434,CREDIT CARD,33,1.0,MARK GARCIA,33,FEMALE,0
7109.0,2022-01-07 11:08:37,Clothing,94,3,3500,PayPal,61,1.0,Adam King,61,Male,0
25919.0,2022-05-04 10:55:00,Clothing,486,1,1113,Cash,27,0.0,Paul Smith,27,Female,1
40848.0,2023-02-06 10:24:32,Books,172,3,4687,Crypto,55,1.0,Dawn Turner,55,Female,0
31906.0,2021-07-07 00:42:39,Books,157,1,2035,Cash,49,,Scott Webb,49,Female,0
20414.0,2021-11-02 20:04:44,ELECTRONICS,398,5,2107,CRYPTO,26,1.0,JAMES THOMAS,26,MALE,1
15164.0,2022-05-04 22:14:43,Books,426,4,1557,Cash,60,,Gary Patrick,60,Male,1
30600.0,2021-04-11 05:37:31,Books,370,1,528,Cash,70,,Jennifer Bishop,70,Male,0
37740.0,2020-01-19 05:39:16,Clothing,452,2,1365,Cash,37,1.0,William Page,37,Female,0
31612.0,2022-10-25 21:51:41,Clothing,144,5,1235,Credit Card,38,,Amy Christian,38,Female,0
7642.0,2023-04-29 22:21:03,Home,396,5,5251,Credit Card,51,0.0,Vanessa Lewis,51,Male,0
19928.0,2020-11-03 22:40:29,Electronics,300,4,2276,Credit Card,27,0.0,Eric Henderson,27,Male,0
17449.0,2023-03-08 21:20:19,Home,146,5,2147,Cash,69,0.0,Kevin Cox,69,Female,1
36972.0,2020-07-10 01:28:12,Clothing,360,4,3937,Credit Card,65,0.0,Nicole David,65,Male,0
33813.0,2023-09-05 10:19:01,Clothing,186,2,2008,Cash,47,0.0,Ashley Bullock,47,Female,0
13105.0,2023-07-06 00:42:20,Clothing,43,2,529,Cash,50,,Jeffrey Lopez,50,Male,0
46616.0,2020-07-17 10:58:00,Clothing,269,3,482,PayPal,29,1.0,Andrew Johnson,29,Male,0
6297.0,2020-08-21 03:13:22,Books,164,3,2835,Credit Card,41,0.0,Joshua Doyle,41,Female,0
38914.0,2023-09-08 16:09:42,Clothing,80,5,4488,Credit Card,65,,Catherine Nicholson,65,Male,0
47931.0,2023-03-25 14:25:26,Clothing,68,1,1506,Credit Card,40,1.0,Alexander Parker,40,Female,0
9112.0,2020-09-23 02:50:27,Clothing,184,1,2039,PayPal,59,1.0,Lauren Brooks,59,Male,0
28901.0,2022-03-12 06:03:32,Books,443,5,3777,Credit Card,56,1.0,Joyce Pollard,56,Male,0
4564.0,2022-08-10 13:00:46,Clothing,183,1,1845,PayPal,33,1.0,Tyler Smith,33,Female,0
28471.0,2022-12-19 03:27:49,Home,453,3,2478,Credit Card,50,,Sydney Dougherty,50,Female,1
33898.0,2023-06-27 10:20:43,Home,51,2,5221,Credit Card,69,0.0,Jennifer Woods,69,Male,0
41437.0,2023-01-04 22:13:56,Books,453,5,4657,Credit Card,64,0.0,Lauren Brooks,64,Male,0
377820.0,2022-09-27 08:06:55,Electronics,4060,20,35650,Cash,490,0.0,Mary Castillo,490,Female,0
20165.0,2020-07-11 01:22:48,Electronics,400,2,803,Cash,40,1.0,Frances Taylor,40,Female,0
37500.0,2020-12-05 15:57:22,Electronics,169,5,3676,Credit Card,57,1.0,Melissa Campbell,57,Male,0
46876.0,2022-10-17 17:14:52,CLOTHING,426,4,2645,CREDIT CARD,49,,SHAUN STRICKLAND,49,FEMALE,0
48818.0,2022-11-12 21:31:08,Clothing,317,3,1085,Credit Card,39,0.0,Megan Oneill,39,Female,0
26910.0,2021-01-16 05:10:54,Books,298,1,5177,Credit Card,44,1.0,Dana Phillips,44,Female,0
16133.0,2021-10-28 12:12:22,Clothing,243,4,4861,PayPal,26,0.0,Kevin Johnson,26,Female,0
22859.0,2020-09-02 21:23:09,Home,58,2,2419,Cash,27,1.0,Joel Moore,27,Female,1
2796.0,2020-09-07 14:26:19,Books,176,5,4966,PayPal,39,1.0,Danielle Anderson,39,Female,0
19973.0,2021-06-07 20:59:12,Home,153,1,4847,PayPal,21,0.0,Valerie Rhodes,21,Female,1
,,,105,2,2359,Credit Card,19,0.0,Ashley Delacruz,19,Male,0
48888.0,2023-05-12 00:26:30,Clothing,477,1,939,PayPal,69,1.0,Allison Kim,69,Male,0
42531.0,2020-05-27 02:02:39,BOOKS,15,2,4207,PAYPAL,53,1.0,ROBIN DAVIS,53,FEMALE,0
7854.0,2020-03-29 08:42:18,Home,67,5,265,Credit Card,41,1.0,Olivia Gates,41,Male,0
25359.0,2021-03-15 20:20:48,Books,490,2,658,Credit Card,45,,Tristan Suarez,45,Female,0
22598.0,2021-04-08 06:26:56,Home,253,4,3646,Credit Card,22,0.0,Sandra Robinson MD,22,Male,0
36393.0,2021-08-02 21:27:09,Electronics,328,1,4849,Cash,40,1.0,Jeremy Valdez,40,Female,0
22363.0,2021-03-26 08:03:27,Home,252,2,3095,Cash,35,1.0,Regina Chavez,35,Female,0
25191.0,2021-03-09 22:00:32,Books,141,4,1870,Crypto,45,0.0,Brian Walls,45,Female,0
13560.0,2020-01-28 00:46:10,Books,476,2,1501,Cash,34,0.0,Denise Cook,34,Female,0
78460.0,2022-07-14 03:00:29,Books,2970,20,30710,Cash,490,10.0,Sandra Ramirez,490,Female,0
6843.0,2021-06-30 14:39:30,Electronics,159,3,3949,Cash,19,,Tracy Clark,19,Female,1
43015.0,2022-02-10 07:39:01,Books,184,2,2067,Credit Card,28,0.0,Amanda Brown,28,Female,0
,,,31,3,2607,PayPal,49,,Teresa Clark,49,Male,0
14519.0,2020-04-27 20:03:15,Clothing,295,3,1974,Crypto,29,0.0,Maria Soto,29,Male,0
15304.0,2023-02-14 17:10:22,Home,235,4,4045,PayPal,43,0.0,John Brandt,43,Female,0
,,,345,1,3568,PayPal,29,1.0,Elizabeth Kaiser MD,29,Male,1
49427.0,2021-08-28 21:01:45,Electronics,123,3,1806,Cash,18,0.0,Amanda Edwards,18,Male,1
34453.0,2020-08-14 01:23:09,Books,40,4,451,Credit Card,18,0.0,James Hodge,18,Male,0
10418.0,2020-11-15 23:39:52,Electronics,170,1,2089,PayPal,35,0.0,Michael Luna,35,Male,0
47962.0,2021-09-13 11:43:23,Books,334,2,4230,PayPal,25,0.0,Rhonda Jones,25,Female,1
22671.0,2022-07-10 18:51:51,Clothing,297,3,4644,PayPal,58,0.0,William Mccoy,58,Female,1
2034.0,2020-12-05 07:24:20,Books,294,3,501,Cash,23,0.0,James Jackson,23,Female,0
46853.0,2021-04-15 02:15:33,Books,39,4,4795,PayPal,61,0.0,Stephanie Johnson,61,Male,0
20292.0,2023-01-23 19:32:31,Books,297,3,1650,PayPal,28,,Harry Young,28,Male,1
44142.0,2022-01-07 07:13:07,Books,266,5,2370,PayPal,25,1.0,Stephanie Mendoza,25,Female,0
17880.0,2022-01-10 11:12:36,Electronics,183,4,1813,Cash,49,0.0,Joshua Tate,49,Female,0
39786.0,2022-09-02 11:09:18,BOOKS,353,5,4087,CREDIT CARD,50,1.0,KIMBERLY RICE,50,FEMALE,1
43960.0,2020-08-09 07:11:56,Clothing,138,2,3320,Crypto,35,0.0,Frank Castro,35,Female,1
1525.0,2020-05-26 16:00:30,Electronics,359,4,4790,PayPal,63,,Sally Alvarado,63,Female,0
32974.0,2023-02-19 22:45:28,Clothing,408,4,758,Cash,69,1.0,Sheila Watts,69,Female,0
46397.0,2020-01-19 07:58:29,Home,15,5,889,Cash,41,0.0,Whitney Craig MD,41,Female,0
18011.0,2021-04-09 17:48:10,Clothing,387,3,458,PayPal,65,,Michele Gill,65,Male,0
1272.0,2020-05-24 10:14:26,Clothing,176,5,2059,Crypto,44,,Deborah Hill,44,Male,0
7985.0,2020-03-21 21:53:47,Clothing,476,1,4806,Cash,61,1.0,Charles Brown,61,Female,0
20389.0,2023-03-11 08:42:28,Electronics,214,3,1213,Cash,51,0.0,Robert Braun,51,Female,0
23007.0,2023-03-17 11:14:09,Clothing,145,3,646,Cash,56,,Patrick Hanson,56,Male,0
34923.0,2020-07-20 20:32:25,Clothing,402,4,4979,Credit Card,56,1.0,Jay Boyd,56,Female,0
25712.0,2020-03-16 18:16:14,Books,436,1,4966,Cash,34,1.0,Kevin Gonzales,34,Female,0
13046.0,2021-08-01 15:15:21,Clothing,40,4,1679,Credit Card,38,,Cameron Smith,38,Male,0
40701.0,2022-06-09 04:29:54,Clothing,127,2,1250,PayPal,31,0.0,Ronald Salinas,31,Male,0
42796.0,2022-04-09 11:40:36,Clothing,141,5,4725,Credit Card,47,1.0,Jennifer Morgan,47,Male,0
15020.0,2020-02-27 09:22:26,Home,141,4,1088,PayPal,70,,Brian Gregory,70,Female,0
9472.0,2021-06-08 04:07:03,Clothing,126,1,2356,Cash,36,0.0,Amber Ramirez,36,Male,0
14998.0,2020-12-25 00:09:27,Books,338,5,820,Crypto,62,1.0,Ronald Bowman,62,Female,0
31354.0,2022-03-09 07:34:18,Home,89,1,1622,Credit Card,40,0.0,Cindy Williams,40,Female,0
41934.0,2022-10-08 12:35:52,Books,234,5,3168,Cash,37,0.0,Luke Moon,37,Male,0
35452.0,2021-01-15 02:00:56,Electronics,100,3,973,Crypto,67,0.0,Jordan Mcdonald,67,Female,0
1934.0,2021-08-29 08:10:35,Home,345,5,2780,Credit Card,59,0.0,Scott Russo,59,Male,0
48453.0,2021-03-26 01:31:56,Home,73,3,2657,PayPal,20,0.0,Brian Riley,20,Female,1
4956.0,2020-02-28 02:21:57,Clothing,92,3,4498,Cash,38,1.0,Jonathan Holland,38,Male,0
40805.0,2023-03-22 11:40:22,Clothing,336,1,2890,PayPal,37,,Michele Henry,37,Female,1
45487.0,2020-06-11 15:00:44,Books,220,3,2127,Credit Card,33,1.0,Lorraine Smith,33,Female,0
2136.0,2020-04-23 07:12:25,CLOTHING,457,2,4574,CREDIT CARD,55,1.0,MRS. ANDREA COOPER PHD,55,MALE,0
9396.0,2021-11-14 09:30:26,Clothing,236,5,1022,PayPal,65,0.0,Alex Davis,65,Female,1
4630.0,2021-06-09 12:15:57,Books,34,4,4495,Credit Card,42,1.0,Lisa Lawson,42,Male,0
1928.0,2020-06-06 07:26:10,CLOTHING,373,1,1772,CREDIT CARD,45,1.0,EDWARD VILLANUEVA,45,FEMALE,0
43915.0,2022-09-05 21:08:37,Books,446,3,1219,Credit Card,48,0.0,Shawn Williams,48,Male,0
43732.0,2023-07-15 03:42:41,Home,384,5,4106,Credit Card,31,0.0,Amy Gregory,31,Female,0
40312.0,2020-02-01 08:38:39,Electronics,110,1,4205,Credit Card,63,0.0,Earl Shea,63,Female,0
38149.0,2021-07-20 17:23:31,Clothing,449,2,3682,Credit Card,35,,Shawn Hubbard,35,Female,0
6952.0,2022-08-23 00:52:55,Books,186,4,417,Cash,52,1.0,Jessica Allen,52,Male,1
43163.0,2023-06-01 04:30:35,Electronics,226,3,228,Crypto,32,0.0,Lisa Smith,32,Female,0
1581.0,2022-07-22 22:14:01,Clothing,259,1,1023,Crypto,41,,Elizabeth Garcia,41,Male,0
25434.0,2021-01-16 01:25:31,Books,184,5,201,Crypto,32,0.0,Stephanie Silva,32,Male,0
,,,239,1,2972,Credit Card,37,1.0,Robyn Williams,37,Male,0
20366.0,2022-01-29 03:38:02,Home,286,1,1547,Cash,59,1.0,Richard Hansen,59,Male,1
11370.0,2023-06-05 09:28:14,Clothing,199,3,2218,PayPal,34,1.0,Gary Rangel,34,Female,0
20736.0,2020-06-04 15:16:39,Books,225,1,3279,Cash,38,,Cody West,38,Male,0
15815.0,2021-08-06 22:08:29,Electronics,392,1,1294,Cash,49,1.0,Shannon Williams,49,Female,0
18521.0,2023-08-19 06:24:56,Clothing,123,5,2292,Credit Card,45,1.0,Emma Jefferson,45,Male,1
35354.0,2022-08-10 16:38:33,Clothing,64,1,3818,Cash,67,0.0,Kyle Brown,67,Male,1
42004.0,2022-04-04 15:39:33,Electronics,138,1,2055,Credit Card,51,1.0,Richard Serrano,51,Male,0
29022.0,2023-02-22 01:00:12,Books,36,4,3668,PayPal,28,1.0,Laura Collins,28,Female,0
45565.0,2023-03-12 09:05:01,Electronics,234,5,1864,Credit Card,60,0.0,Mary Johnson,60,Male,0
18039.0,2020-03-22 01:00:26,Books,208,1,2511,PayPal,52,1.0,Jasmine Schaefer,52,Male,1
10973.0,2021-09-12 14:24:28,Electronics,239,5,245,Cash,35,0.0,Sonya Glover,35,Female,1
47827.0,2020-05-06 17:18:23,Clothing,351,1,4883,Crypto,48,0.0,Dr. Victoria Reeves,48,Female,0
366450.0,2022-07-13 21:44:02,Clothing,1870,30,47890,Credit Card,680,0.0,Kathleen Choi,680,Female,0
17852.0,2023-04-21 16:10:58,Books,289,1,1117,Credit Card,44,1.0,Jeffrey Martin,44,Male,0
12956.0,2021-01-06 08:25:33,Electronics,76,5,1350,PayPal,50,1.0,Jennifer Cook,50,Male,1
37093.0,2022-03-24 00:33:31,Home,141,3,2867,Crypto,19,0.0,Earl Valentine,19,Female,0
9852.0,2023-01-27 10:40:07,Electronics,306,2,2891,Credit Card,26,0.0,Jose Hayden Jr.,26,Male,0
17139.0,2021-09-21 18:06:30,Electronics,188,3,3581,PayPal,70,1.0,James Davis,70,Female,0
25296.0,2022-10-25 18:22:32,Books,365,4,421,PayPal,29,,Katherine Hill,29,Male,1
18555.0,2022-11-16 04:44:45,Electronics,337,1,2426,Credit Card,44,1.0,John Miller,44,Male,0
20591.0,2023-04-12 19:00:17,Electronics,166,5,443,PayPal,39,1.0,Anthony Best,39,Male,0
31689.0,2021-09-18 12:30:07,Books,419,1,4100,Cash,48,1.0,Darlene Garcia,48,Female,0
45412.0,2020-04-20 23:12:46,Electronics,338,5,4441,Credit Card,25,,Brittney Chavez,25,Male,0
39835.0,2020-02-17 22:04:00,Clothing,421,4,649,PayPal,55,,Bethany Sanchez,55,Male,0
20673.0,2020-03-11 08:56:48,Electronics,447,4,4490,Credit Card,21,1.0,Carmen Casey,21,Female,0
13630.0,2021-07-22 11:27:00,Clothing,307,3,725,Cash,21,0.0,Kimberly Williams,21,Female,1
322320.0,2021-06-17 20:13:10,Books,1000,50,22600,Credit Card,420,10.0,Courtney Blankenship,420,Male,0
25243.0,2022-05-14 13:44:26,Books,423,3,3005,PayPal,39,1.0,Catherine Eaton,39,Male,0
10185.0,2022-01-30 13:43:08,Clothing,264,2,4430,Credit Card,40,,Angela Weaver,40,Female,0
28313.0,2021-01-15 08:07:38,Home,277,2,1898,PayPal,40,0.0,Jacqueline Allen,40,Male,0
6267.0,2022-03-11 18:22:08,Home,457,1,1989,Credit Card,39,0.0,Jorge Henderson,39,Female,0
30626.0,2023-01-05 22:20:37,Clothing,33,4,4665,Credit Card,25,0.0,Amanda Martin,25,Female,0
24331.0,2022-07-17 10:51:09,Books,212,2,4429,Crypto,27,1.0,Heather Mendoza,27,Female,0
34238.0,2020-05-08 16:06:02,Clothing,161,2,1057,Credit Card,32,0.0,Danielle Jenkins,32,Female,0
5892.0,2020-08-05 09:39:21,Home,257,5,3907,Crypto,27,0.0,Dana Cline,27,Male,0
32901.0,2022-04-24 19:04:09,Clothing,207,1,1788,Credit Card,58,0.0,Joshua Hogan,58,Male,1
18123.0,2023-01-29 10:31:01,Books,273,5,5036,Credit Card,70,1.0,Adam Henderson,70,Male,1
9183.0,2021-12-10 18:11:36,Clothing,427,4,2745,Credit Card,41,1.0,Samantha Taylor,41,Male,1
701.0,2021-02-12 04:44:00,Books,492,3,504,Credit Card,28,1.0,Raymond Vasquez,28,Female,0
30361.0,2020-07-27 16:07:52,Books,439,3,3521,Credit Card,57,1.0,Daniel Salazar,57,Female,1
14027.0,2022-04-09 21:39:46,Home,69,5,857,Credit Card,26,0.0,Steven Diaz,26,Female,0
44293.0,2023-06-26 11:03:53,Home,211,5,3184,Cash,22,,Marcus Armstrong,22,Female,0
45362.0,2021-08-04 12:25:12,Electronics,220,4,1233,Cash,68,1.0,Joshua Patel,68,Male,1
7117.0,2020-06-09 09:06:23,Books,187,1,4727,Cash,30,0.0,Debbie Crawford,30,Female,1
3895.0,2023-01-17 22:29:04,Books,150,1,1662,Credit Card,58,1.0,Matthew Lester,58,Female,1
10587.0,2020-06-08 02:15:07,Clothing,18,2,4517,Cash,38,,Miguel Cummings,38,Male,0
48694.0,2020-05-03 08:51:28,Clothing,253,3,400,Cash,19,0.0,Matthew Stewart,19,Male,0
4410.0,2021-07-01 15:44:38,Clothing,257,2,1988,Cash,18,0.0,Ashley Blair,18,Male,0
18051.0,2022-05-07 03:51:38,Books,220,1,1462,Cash,50,,Kara Walter,50,Male,1
30477.0,2022-11-23 11:58:45,Electronics,87,2,2433,PayPal,66,1.0,Joy Taylor,66,Female,0
11690.0,2022-03-16 10:03:11,Electronics,30,3,380,Crypto,52,0.0,Virginia Campbell,52,Female,1
38382.0,2022-10-19 22:49:36,Clothing,303,1,2259,PayPal,29,,Timothy Zimmerman,29,Female,0
,,,439,1,3635,Credit Card,22,0.0,Melinda Williams,22,Female,0
15582.0,2022-01-11 21:39:30,Electronics,458,3,4045,Credit Card,45,1.0,James Friedman,45,Female,1
4607.0,2021-07-03 10:35:14,Electronics,285,4,2481,Credit Card,70,0.0,Kelly Hall,70,Male,0
10808.0,2023-07-07 17:03:38,Electronics,495,5,3817,Cash,61,,Kathryn Hart,61,Male,0
30656.0,2022-03-18 14:11:31,Home,265,5,2063,Cash,29,1.0,Micheal Nelson,29,Male,0
17478.0,2020-10-06 00:05:55,Electronics,26,4,4372,PayPal,29,0.0,Monica Bryant,29,Male,1
22987.0,2023-07-12 01:58:58,Books,250,2,4534,PayPal,31,0.0,Mario Clark,31,Female,0
13283.0,2021-08-27 12:45:43,Electronics,296,3,259,Credit Card,20,0.0,Laurie Meyer,20,Female,0
49937.0,2020-06-23 22:41:05,Clothing,213,1,594,Credit Card,65,1.0,Mark Valdez,65,Male,1
13836.0,2021-07-09 23:55:38,Home,491,3,3740,Cash,45,0.0,Brett Higgins,45,Male,1
25998.0,2023-01-28 22:12:53,Books,307,4,1943,Credit Card,32,1.0,Ricky Adams,32,Female,0
33670.0,2022-02-12 19:49:42,Clothing,124,2,2582,Credit Card,51,0.0,Barry Marshall,51,Female,0
